actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,login_total_day_x,playtime_per_day,sit_count,exp_get_amout,item_get_count,money_get_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day_y,sit_count_perday,item_get_count_perday,money_get_count_perday,teleport_count_perday,total_party_time,average_party_time,class
20087803,4,3,1,48778,19.7881832,4,27,4,12194.5,63,14251109,1587,1201,19,8,62,23,13,4,15.75,396.75,300.25,15.5,6382,2127.333333,0
20087810,74,76,1,108380,703.8183705,74,35,9,12042.22222,145,30384511,7421,113,19,15,155,24,44,9,16.11111111,824.5555556,12.55555556,17.22222222,10069,2013.8,0
20087813,83,84,1,445189,101.8952018,83,0,15,29679.26667,425,512591117,33186,5550,368,275,636,258,164,15,28.33333333,2212.4,370,42.4,22608,5652,0
20087835,2,2,1,14361,0.76819163,2,24,2,7180.5,19,3348708,302,117,0,0,15,0,18,2,9.5,151,58.5,7.5,0,0,0
20087846,64,63,1,338288,-388.4222379,64,0,15,22552.53333,245,347788129,119380,3840,391,88,697,250,232,15,16.33333333,7958.666667,256,46.46666667,55052,4587.666667,0
20087849,45,45,1,262217,-73.10336096,45,50,12,21851.41667,123,229691266,39355,1984,64,34,217,73,140,12,10.25,3279.583333,165.3333333,18.08333333,25336,2111.333333,0
20087860,28,26,1,1042979,7.110732814,28,0,14,74498.5,780,1501557071,193735,40380,0,26,50,16,0,14,55.71428571,13838.21429,2884.285714,3.571428571,0,0,0
20087861,155,152,1,832453,1.416756261,155,0,14,59460.92857,761,6053909,52810,193,651,40,1112,790,0,14,54.35714286,3772.142857,13.78571429,79.42857143,29778,1567.263158,0
20087876,12,12,1,21022,333.3698031,12,23,3,7007.333333,16,31777530,799,350,3,3,28,5,22,3,5.333333333,266.3333333,116.6666667,9.333333333,0,0,0
20087886,152,150,1,211774,-127.8451179,152,24,10,21177.4,43,185878726,206066,3057,1,96,194,43,80,10,4.3,20606.6,305.7,19.4,10576,5288,0
20087888,92,93,1,321024,14.99309397,92,0,12,26752,199,423068133,46483,3424,158,106,509,156,610,12,16.58333333,3873.583333,285.3333333,42.41666667,200,200,0
20087901,7,6,1,27612,1067.168405,7,16,3,9204,46,1859676,7234,289,0,10,54,10,29,3,15.33333333,2411.333333,96.33333333,18,0,0,0
20087913,52,52,1,83105,-1389.301402,52,0,8,10388.125,0,0,23325,53,0,0,31,0,0,8,0,2915.625,6.625,3.875,0,0,0
20087914,17,17,1,31183,-1500.017862,17,31,3,10394.33333,0,4247703,23631,6,0,0,4,0,1,3,0,7877,2,1.333333333,0,0,0
20087918,26,25,1,167867,4.478533601,26,28,4,41966.75,75,24711690,5196,3787,1,14,37,10,7,4,18.75,1299,946.75,9.25,0,0,1
20087921,25,24,1,1144583,7.61999523,25,0,14,81755.92857,9101,1774085471,72723,265,0,87,119,80,3,14,650.0714286,5194.5,18.92857143,8.5,0,0,0
20087929,428,427,1,815700,18.28013976,428,28,15,54380,587,66285773,128840,3662,58,94,961,322,760,15,39.13333333,8589.333333,244.1333333,64.06666667,62825,4487.5,0
20087944,2299,2298,1,176005,315.7216727,2299,0,15,11733.66667,0,0,0,366,0,0,0,0,0,15,0,0,24.4,0,0,0,0
20087952,441,440,1,517416,-21.81014889,441,0,15,34494.4,442,564834821,18343,5948,67,197,872,153,257,15,29.46666667,1222.866667,396.5333333,58.13333333,94731,5920.6875,0
20087990,66,66,1,203868,93.14312693,66,0,14,14562,205,248655822,26014,2341,14,41,184,34,37,14,14.64285714,1858.142857,167.2142857,13.14285714,19371,3228.5,0
20087994,69,69,1,451654,-99.20509948,69,0,15,30110.26667,230,454592994,43640,4181,88,50,389,92,194,15,15.33333333,2909.333333,278.7333333,25.93333333,45428,6489.714286,0
20088019,50,50,1,240330,41.7812383,50,40,14,17166.42857,168,95295697,5906,998,25,44,244,52,39,14,12,421.8571429,71.28571429,17.42857143,29891,2717.363636,0
20088024,3,3,1,19024,-22.87657696,3,0,2,9512,33,5514933,175,34,6,8,25,10,8,2,16.5,87.5,17,12.5,2984,2984,0
20088038,198,197,1,653121,241.1788688,198,48,15,43541.4,196,929956429,147423,8336,353,123,903,300,703,15,13.06666667,9828.2,555.7333333,60.2,39361,3027.769231,0
20088046,190,191,1,398275,-22.4498776,190,33,14,28448.21429,578,311985254,71383,3849,41,73,460,79,206,14,41.28571429,5098.785714,274.9285714,32.85714286,8727,1090.875,1
20088052,4,4,1,29139,344.1906037,4,12,4,7284.75,54,431131,327,133,0,3,22,4,42,4,13.5,81.75,33.25,5.5,0,0,0
20088059,9,9,1,67364,1.213006947,9,28,6,11227.33333,80,15055400,2417,451,5,9,80,13,92,6,13.33333333,402.8333333,75.16666667,13.33333333,19317,4829.25,0
20088073,167,168,1,383167,-13.08237922,167,40,12,31930.58333,338,112456334,114993,1329,171,80,878,654,306,12,28.16666667,9582.75,110.75,73.16666667,15483,7741.5,0
20088107,83,83,1,341418,24.83382833,83,37,14,24387,204,347863473,20669,4733,115,70,412,112,295,14,14.57142857,1476.357143,338.0714286,29.42857143,30032,3754,0
20088138,12,11,1,18731,0.894132721,12,8,6,3121.833333,44,134401,270,86,0,0,4,0,36,6,7.333333333,45,14.33333333,0.666666667,0,0,0
20088145,1,1,1,35513,38.49559316,1,36,1,35513,4,18203325,2563,123,0,3,13,4,48,1,4,2563,123,13,0,0,0
20088163,8,8,1,122833,-39.24841044,8,0,6,20472.16667,0,0,312,2,0,0,0,0,0,6,0,52,0.333333333,0,0,0,0
20088171,2,3,1,17683,56.59961545,2,11,2,8841.5,20,371116,651,105,0,1,13,1,40,2,10,325.5,52.5,6.5,0,0,1
20088175,9,9,1,375880,-20.14544269,9,28,6,62646.66667,2,24077347,27117,14,9,15,70,23,1,6,0.333333333,4519.5,2.333333333,11.66666667,0,0,0
20088199,41,41,1,98492,108.7225866,41,0,12,8207.666667,6,100562746,14598,1118,92,49,201,67,85,12,0.5,1216.5,93.16666667,16.75,64,64,0
20088205,99,97,1,513589,-12.46130661,99,10,15,34239.26667,353,544409935,32853,6888,424,94,902,301,484,15,23.53333333,2190.2,459.2,60.13333333,58743,2670.136364,0
20088225,40,38,1,307331,26.84038382,40,42,15,20488.73333,679,202518396,44191,2321,3,42,220,40,558,15,45.26666667,2946.066667,154.7333333,14.66666667,4565,913,0
20088265,3,2,1,44756,21.51443382,3,20,2,22378,656,4052912,2312,28,0,12,32,11,11,2,328,1156,14,16,77,77,1
20088292,12,11,1,78017,29.70866606,12,41,5,15603.4,15,79488560,1511,729,13,17,82,22,47,5,3,302.2,145.8,16.4,0,0,0
20088299,7,7,1,30469,3.913190456,7,24,3,10156.33333,306,3467061,759,98,0,2,8,2,18,3,102,253,32.66666667,2.666666667,0,0,0
20088300,9,8,1,188943,7.907480034,9,21,3,62981,82,5115503,4952,77,14,4,35,13,6,3,27.33333333,1650.666667,25.66666667,11.66666667,0,0,1
20088301,7,6,1,171240,0,7,22,4,42810,60,7836510,6445,142,3,12,56,16,5,4,15,1611.25,35.5,14,0,0,1
20088308,53,54,1,288113,61.85737888,53,0,15,19207.53333,100,352613043,41472,3558,94,118,404,105,236,15,6.666666667,2764.8,237.2,26.93333333,19206,1920.6,0
20088324,9,9,1,409940,0.594713861,9,9,6,68323.33333,1,5451423,44597,556,0,0,7,0,0,6,0.166666667,7432.833333,92.66666667,1.166666667,0,0,0
20088328,13,12,1,102561,12.60410877,13,2,9,11395.66667,36,77830910,42067,1545,43,92,205,123,16,9,4,4674.111111,171.6666667,22.77777778,7113,1778.25,0
20088329,5,5,1,27069,-9.414681,5,0,3,9023,23,28922079,10385,192,20,11,44,19,9,3,7.666666667,3461.666667,64,14.66666667,0,0,0
20088330,16,16,1,127039,60.64952495,16,0,7,18148.42857,92,98132510,678,1035,66,15,149,44,13,7,13.14285714,96.85714286,147.8571429,21.28571429,26649,3807,0
20088333,2,2,1,14054,10.66102177,2,26,1,14054,4,3314890,403,114,1,1,22,2,24,1,4,403,114,22,0,0,0
20088351,13,13,1,70624,0.803154735,13,18,6,11770.66667,147,3134646,22974,682,0,15,50,22,107,6,24.5,3829,113.6666667,8.333333333,13782,2756.4,0
20088359,17,16,1,1214631,44.50083112,17,49,15,80975.4,438,795207773,301801,2887,58,24,106,67,1124,15,29.2,20120.06667,192.4666667,7.066666667,0,0,0
20088361,372,370,1,636478,12.38559227,372,42,15,42431.86667,193,519868195,88938,8301,76,146,840,162,306,15,12.86666667,5929.2,553.4,56,19426,2775.142857,0
20088365,10,10,1,60461,3.978134665,10,0,6,10076.83333,86,59427435,1016,264,6,26,77,23,10,6,14.33333333,169.3333333,44,12.83333333,6148,6148,0
20088369,14,13,1,53989,9.421715535,14,15,5,10797.8,58,2067154,11024,489,0,12,36,11,84,5,11.6,2204.8,97.8,7.2,0,0,0
20088393,195,195,1,348330,-30.66733844,195,0,14,24880.71429,186,218315278,17698,2164,49,57,404,62,39,14,13.28571429,1264.142857,154.5714286,28.85714286,23785,1829.615385,0
20088399,9,9,1,31331,29.54923239,9,27,4,7832.75,13,6299670,2197,163,1,4,24,5,13,4,3.25,549.25,40.75,6,21,21,0
20088400,10,10,1,49170,-12.7874517,10,32,7,7024.285714,17,18485672,18078,115,8,9,75,14,49,7,2.428571429,2582.571429,16.42857143,10.71428571,0,0,0
20088411,101,103,1,217717,197.9000216,101,35,14,15551.21429,116,105928763,4421,508,6,72,208,53,465,14,8.285714286,315.7857143,36.28571429,14.85714286,17196,1910.666667,0
20088430,24,24,1,108612,-35.82634516,24,48,10,10861.2,111,160558658,2501,1589,18,58,139,52,36,10,11.1,250.1,158.9,13.9,0,0,0
20088452,8,8,1,23995,0.708189206,8,10,5,4799,37,244571,217,169,0,10,17,8,7,5,7.4,43.4,33.8,3.4,0,0,0
20088482,5,5,1,32018,63.62455494,5,18,4,8004.5,9,2055726,720,364,0,3,22,3,39,4,2.25,180,91,5.5,2178,2178,0
20088497,6,6,1,66578,2.959385983,6,19,4,16644.5,63,3827281,1422,541,0,21,64,18,95,4,15.75,355.5,135.25,16,2305,2305,0
20088498,297,296,1,610667,-29.59687194,297,50,15,40711.13333,975,648839066,17428,5309,206,124,836,199,286,15,65,1161.866667,353.9333333,55.73333333,61010,2103.793103,0
20088502,24,24,1,173982,22.20267039,24,47,9,19331.33333,180,154224742,91969,1852,15,35,258,42,48,9,20,10218.77778,205.7777778,28.66666667,4464,2232,0
20088521,114,112,1,433328,-20.04069204,114,45,15,28888.53333,131,207650164,213330,2420,32,63,436,65,256,15,8.733333333,14222,161.3333333,29.06666667,69618,2047.588235,0
20088528,17,15,1,949210,-0.233857629,17,0,13,73016.15385,115,181844810,21029,12584,64,30,125,70,473,13,8.846153846,1617.615385,968,9.615384615,0,0,0
20088565,132,130,1,600911,136.7954273,132,0,15,40060.73333,311,720373131,84878,6486,136,63,546,129,192,15,20.73333333,5658.533333,432.4,36.4,81628,5441.866667,0
20088566,12,12,1,32267,14.48619332,12,10,2,16133.5,54,646326,1470,1827,0,0,19,0,30,2,27,735,913.5,9.5,0,0,0
20088569,10,11,1,54399,50.08343903,10,0,5,10879.8,33,36772102,5297,483,84,18,93,41,9,5,6.6,1059.4,96.6,18.6,4083,1361,0
20088571,47,46,1,375571,13.85636005,47,0,13,28890.07692,177,394369798,5412,4434,7,109,312,76,23,13,13.61538462,416.3076923,341.0769231,24,33258,4157.25,0
20088581,103,103,1,251434,11.15481995,103,21,10,25143.4,99,50470484,7818,886,59,17,223,44,172,10,9.9,781.8,88.6,22.3,4317,1439,0
20088592,29,28,1,1212874,-5.815786306,29,50,15,80858.26667,4955,1074460875,90471,28643,15,165,201,170,1,15,330.3333333,6031.4,1909.533333,13.4,0,0,0
20088627,18,18,1,507198,6.177413949,18,0,8,63399.75,608,748243064,27544,1300,0,16,31,14,639,8,76,3443,162.5,3.875,0,0,0
20088653,213,214,1,392433,38.23377749,213,0,15,26162.2,295,405860267,13033,4758,73,34,423,70,401,15,19.66666667,868.8666667,317.2,28.2,21081,2635.125,0
20088666,81,80,1,173476,-136.2561507,81,49,12,14456.33333,45,234965196,83776,2092,69,73,267,78,367,12,3.75,6981.333333,174.3333333,22.25,8684,2171,0
20088686,6,5,1,57536,2.871593437,6,21,2,28768,77,5651597,4943,9,4,4,32,8,4,2,38.5,2471.5,4.5,16,0,0,1
20088722,25,24,1,195702,3.801264167,25,31,3,65234,693,39593549,15669,995,8,6,36,10,9,3,231,5223,331.6666667,12,0,0,1
20088723,9,9,1,19961,-12.36375933,9,0,8,2495.125,60,18475607,201,379,0,2,23,5,2,8,7.5,25.125,47.375,2.875,0,0,0
20088727,130,129,1,621042,27.49359303,130,45,15,41402.8,500,430011571,112990,5533,48,104,630,120,161,15,33.33333333,7532.666667,368.8666667,42,34140,2438.571429,0
20088741,27,27,1,222535,130.6762262,27,50,14,15895.35714,293,454579893,8364,2874,33,40,255,46,76,14,20.92857143,597.4285714,205.2857143,18.21428571,8686,4343,0
20088746,8,8,1,17629,63.87690737,8,0,1,17629,3,24583506,251,233,13,5,33,7,4,1,3,251,233,33,7937,3968.5,0
20088777,3,3,1,17444,-53.26094932,3,43,2,8722,9,27446675,698,232,0,1,12,1,6,2,4.5,349,116,6,355,355,0
20088788,20,21,1,102728,-2.401643174,20,30,7,14675.42857,133,22734773,1809,865,8,14,128,18,62,7,19,258.4285714,123.5714286,18.28571429,396,396,0
20088789,87,88,1,339577,-102.193959,87,0,13,26121.30769,192,454800078,63632,4223,99,88,374,90,47,13,14.76923077,4894.769231,324.8461538,28.76923077,25242,6310.5,0
20088794,59,58,1,98876,41.28599458,59,21,10,9887.6,72,63979229,36811,694,9,2,79,8,59,10,7.2,3681.1,69.4,7.9,2348,1174,0
20088796,3,2,1,12929,0.799520458,3,8,1,12929,10,123118,277,154,0,2,8,2,37,1,10,277,154,8,4324,4324,0
20088801,4,5,1,37256,206.1944385,4,0,1,37256,51,48320609,10452,514,0,22,31,9,6,1,51,10452,514,31,5456,2728,0
20088808,25,25,1,61613,12.45728986,25,26,10,6161.3,32,4272920,16245,253,6,3,60,7,11,10,3.2,1624.5,25.3,6,7949,3974.5,0
20088816,97,98,1,405554,-23.94878857,97,43,14,28968.14286,301,241969745,5204,3412,71,105,373,107,479,14,21.5,371.7142857,243.7142857,26.64285714,26087,2898.555556,0
20088875,43,42,1,118635,67.94268976,43,16,9,13181.66667,124,112201027,51931,998,16,32,179,34,11,9,13.77777778,5770.111111,110.8888889,19.88888889,26446,13223,0
20088913,162,163,1,533435,-39.77050812,162,33,15,35562.33333,551,410036473,141243,3272,226,90,1168,525,568,15,36.73333333,9416.2,218.1333333,77.86666667,25481,3185.125,0
20088921,49,48,1,128018,16.25690918,49,26,9,14224.22222,111,26657497,47512,1260,12,12,300,198,67,9,12.33333333,5279.111111,140,33.33333333,0,0,0
20088945,169,170,1,380395,-1.31536955,169,35,15,25359.66667,384,115121893,80689,350,35,87,380,100,417,15,25.6,5379.266667,23.33333333,25.33333333,23544,1308,0
20088947,26,26,1,138162,25.73240833,26,41,9,15351.33333,278,83619637,1906,1269,11,60,168,52,38,9,30.88888889,211.7777778,141,18.66666667,2072,2072,0
20088948,50,50,1,459159,23.13008566,50,40,15,30610.6,489,224022648,7823,1568,42,98,407,114,93,15,32.6,521.5333333,104.5333333,27.13333333,95874,2178.954545,0
20088954,146,145,1,326837,-0.541095408,146,24,15,21789.13333,239,288830349,81841,3857,115,69,480,106,95,15,15.93333333,5456.066667,257.1333333,32,7571,841.2222222,0
20088956,8,8,1,92295,-1.145533344,8,36,7,13185,186,33585028,872,437,11,31,85,28,52,7,26.57142857,124.5714286,62.42857143,12.14285714,4362,2181,0
20088961,50,49,1,168120,-27.78496312,50,50,12,14010,74,288349633,22298,2019,14,59,247,53,112,12,6.166666667,1858.166667,168.25,20.58333333,18217,4554.25,0
20088972,78,77,1,335235,-13.14279834,78,4,15,22349,198,390657820,216096,4801,146,34,416,108,1145,15,13.2,14406.4,320.0666667,27.73333333,31581,2429.307692,0
20088975,7,7,1,18747,2660.635995,7,10,1,18747,9,285832,2236,132,0,3,20,3,48,1,9,2236,132,20,0,0,0
20088983,62,61,1,153264,-68.44291549,62,12,12,12772,41,89127701,25064,961,8,26,141,22,94,12,3.416666667,2088.666667,80.08333333,11.75,0,0,0
20088984,29,28,1,47406,-211.659368,29,0,8,5925.75,19,17596004,5246,163,49,5,64,33,14,8,2.375,655.75,20.375,8,0,0,0
20088986,24,24,1,210944,-296.0729246,24,0,8,26368,119,231352585,5916,2358,14,53,315,36,212,8,14.875,739.5,294.75,39.375,15457,1932.125,0
20089006,32,32,1,338873,5.878314295,32,36,13,26067.15385,51,73411375,86228,236,6,54,216,44,29,13,3.923076923,6632.923077,18.15384615,16.61538462,42123,2217,0
20089019,35,34,1,121288,-47.49380813,35,45,12,10107.33333,45,215773663,93330,2288,5,63,114,46,72,12,3.75,7777.5,190.6666667,9.5,11732,5866,0
20089032,24,23,1,78199,1.306321053,24,44,8,9774.875,82,71838976,5649,1135,4,27,135,23,37,8,10.25,706.125,141.875,16.875,9385,9385,0
20089049,77,76,1,302135,109.5386367,77,0,13,23241.15385,59,367918493,27350,3948,77,73,406,111,334,13,4.538461538,2103.846154,303.6923077,31.23076923,45966,5745.75,0
20089068,38,38,1,314523,51.42532979,38,50,9,34947,170,411833545,56858,3321,104,41,432,89,145,9,18.88888889,6317.555556,369,48,54887,5488.7,0
20089074,57,57,1,175312,23.51435156,57,46,9,19479.11111,463,111478310,35106,1528,23,27,266,81,165,9,51.44444444,3900.666667,169.7777778,29.55555556,5552,2776,0
20089081,4,4,1,11181,17.20516948,4,0,4,2795.25,38,5285855,3606,11,0,0,6,0,1,4,9.5,901.5,2.75,1.5,0,0,0
20089111,4,4,1,12988,3.342700955,4,0,1,12988,11,1517315,139,17,2,1,12,3,7,1,11,139,17,12,0,0,0
20089123,18,17,1,389866,12.34563414,18,47,14,27847.57143,531,355480056,2181,2660,67,134,537,146,117,14,37.92857143,155.7857143,190,38.35714286,70492,2202.875,0
20089144,76,75,1,307763,79.00515981,76,0,14,21983.07143,142,200955061,6080,2163,116,49,340,100,58,14,10.14285714,434.2857143,154.5,24.28571429,64917,5409.75,0
20089158,18,18,1,51175,-146.042892,18,12,5,10235,7,50733724,11834,615,9,6,63,12,63,5,1.4,2366.8,123,12.6,0,0,0
20089159,105,104,1,459707,20.74397388,105,42,14,32836.21429,425,327564721,132414,5204,109,169,759,175,157,14,30.35714286,9458.142857,371.7142857,54.21428571,62103,3881.4375,0
20089161,7,7,1,24836,0.517837011,7,0,2,12418,1,264462,5,11,0,1,5,1,0,2,0.5,2.5,5.5,2.5,1075,1075,0
20089211,117,117,1,921854,-0.889909899,117,49,13,70911.84615,1658,935306841,83236,20302,21,117,161,121,3,13,127.5384615,6402.769231,1561.692308,12.38461538,0,0,1
20089222,38,37,1,70613,510.2882897,38,41,5,14122.6,61,48124438,489,1090,13,11,169,16,17,5,12.2,97.8,218,33.8,5830,2915,0
20089227,13,13,1,67548,197.2622431,13,40,10,6754.8,142,71016115,2147,1123,31,24,86,42,38,10,14.2,214.7,112.3,8.6,789,394.5,0
20089269,86,86,1,320506,8.050751,86,32,14,22893.28571,408,224073076,34841,2729,167,95,480,164,207,14,29.14285714,2488.642857,194.9285714,34.28571429,60546,2242.444444,0
20089292,7,7,1,15043,1.123579073,7,27,4,3760.75,12,3905474,111,97,1,8,20,8,6,4,3,27.75,24.25,5,0,0,0
20089294,14,15,1,59656,0.752212686,14,15,3,19885.33333,76,2804821,14110,383,0,15,27,13,54,3,25.33333333,4703.333333,127.6666667,9,3371,3371,0
20089303,103,103,1,364679,-4.927848875,103,0,15,24311.93333,137,299436011,88194,3771,240,117,635,218,371,15,9.133333333,5879.6,251.4,42.33333333,49605,2066.875,0
20089306,43,43,1,991830,0.139617676,43,0,15,66122,1934,631786415,40700,12420,0,126,164,135,0,15,128.9333333,2713.333333,828,10.93333333,0,0,0
20089307,113,114,1,554642,-5.096272911,113,45,15,36976.13333,413,154686262,46274,1837,275,87,707,202,142,15,27.53333333,3084.933333,122.4666667,47.13333333,103364,2584.1,0
20089308,148,147,1,398355,13.57535866,148,44,13,30642.69231,454,180691170,34948,3684,127,95,494,160,330,13,34.92307692,2688.307692,283.3846154,38,30412,2339.384615,0
20089313,37,37,1,140865,-63.47339651,37,37,13,10835.76923,154,37420797,103976,624,18,22,88,31,111,13,11.84615385,7998.153846,48,6.769230769,0,0,0
20089330,53,55,1,76221,233.6743286,53,35,6,12703.5,58,18139271,58766,177,6,16,56,10,78,6,9.666666667,9794.333333,29.5,9.333333333,4684,1171,0
20089331,1,2,1,14012,469.8187268,1,0,1,14012,11,14426817,52,145,0,0,13,0,2,1,11,52,145,13,9529,9529,0
20089362,16,14,1,1099167,-4.277663904,16,50,15,73277.8,3688,1016349057,62333,9271,0,81,258,80,7895,15,245.8666667,4155.533333,618.0666667,17.2,0,0,0
20089385,2,3,1,80873,354.7537497,2,0,2,40436.5,0,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,0
20089386,20,18,1,843866,-68.74721224,20,0,13,64912.76923,2284,992522919,36519,23,0,5,19,4,6674,13,175.6923077,2809.153846,1.769230769,1.461538462,0,0,0
20089397,16,16,1,54836,-216.0064009,16,35,6,9139.333333,91,39078107,22795,129,0,13,55,5,2,6,15.16666667,3799.166667,21.5,9.166666667,6652,2217.333333,0
20089401,37,36,1,103502,-16.88861085,37,50,8,12937.75,31,120281354,26174,866,9,31,174,25,76,8,3.875,3271.75,108.25,21.75,31141,5190.166667,0
20089405,82,82,1,308231,11.02230794,82,26,13,23710.07692,131,299275749,32219,3747,36,30,363,45,851,13,10.07692308,2478.384615,288.2307692,27.92307692,6418,3209,0
20089407,9,8,1,64518,33.20854645,9,0,5,12903.6,6,80451872,234,464,3,28,52,27,6,5,1.2,46.8,92.8,10.4,31392,5232,0
20089432,17,17,1,273367,40.57594004,17,0,4,68341.75,84,13196181,7108,20,20,39,202,68,0,4,21,1777,5,50.5,0,0,1
20089444,96,96,1,95725,-3242.197503,96,0,12,7977.083333,0,2566082,45928,133,0,0,56,0,0,12,0,3827.333333,11.08333333,4.666666667,0,0,0
20089454,53,54,1,203519,190.4254296,53,0,12,16959.91667,22,179756981,80562,1463,23,23,186,30,71,12,1.833333333,6713.5,121.9166667,15.5,17442,5814,0
20089474,9,9,1,32499,12.07877165,9,0,3,10833,17,42804048,14150,307,1,13,36,7,4,3,5.666666667,4716.666667,102.3333333,12,8029,8029,0
20089492,84,84,1,172925,54.47365621,84,36,9,19213.88889,142,101603836,14068,1096,45,44,282,49,33,9,15.77777778,1563.111111,121.7777778,31.33333333,6053,672.5555556,0
20089499,73,73,1,541046,20.33875308,73,42,15,36069.73333,429,334840937,140314,2070,80,72,580,126,192,15,28.6,9354.266667,138,38.66666667,49627,2067.791667,0
20089507,34,35,1,155696,-2.386901398,34,30,8,19462,70,59130533,6537,1165,12,28,134,35,98,8,8.75,817.125,145.625,16.75,29465,7366.25,0
20089520,8,7,1,145825,-2.033224756,8,31,3,48608.33333,12,5461094,7582,12,3,0,28,13,0,3,4,2527.333333,4,9.333333333,0,0,1
20089528,72,72,1,317817,32.4556081,72,40,10,31781.7,231,281366093,33621,2605,89,33,440,91,466,10,23.1,3362.1,260.5,44,34682,2667.846154,0
20089560,2,2,1,15758,-17.25066633,2,13,2,7879,16,462271,424,102,0,6,10,5,20,2,8,212,51,5,4647,4647,0
20089572,22,23,1,104505,8.862628582,22,29,10,10450.5,38,17665662,1581,475,5,29,62,27,45,10,3.8,158.1,47.5,6.2,0,0,0
20089578,188,187,1,655463,14.74175201,188,20,15,43697.53333,849,561978315,235819,3329,312,142,1150,431,281,15,56.6,15721.26667,221.9333333,76.66666667,114807,4415.653846,0
20089590,4,4,1,10250,1412.576878,4,35,2,5125,5,2138175,40028,5,0,3,7,3,0,2,2.5,20014,2.5,3.5,174,174,0
20089594,98,97,1,274928,-2.728885381,98,50,15,18328.53333,183,171779628,21847,1773,28,66,254,71,239,15,12.2,1456.466667,118.2,16.93333333,49975,4997.5,0
20089603,32,30,1,402201,-38.38322381,32,36,13,30938.53846,2,23770075,237845,268,2,0,169,2,0,13,0.153846154,18295.76923,20.61538462,13,13327,1903.857143,0
20089620,156,155,1,637070,2.236455962,156,40,15,42471.33333,739,263250250,192798,2671,116,214,686,254,54,15,49.26666667,12853.2,178.0666667,45.73333333,90806,1974.043478,0
20089626,47,47,1,195487,-112.0289636,47,30,13,15037.46154,22,31378052,27194,1394,5,35,153,32,160,13,1.692307692,2091.846154,107.2307692,11.76923077,9476,4738,0
20089638,26,25,1,63150,1201.157229,26,0,7,9021.428571,24,37204063,27191,255,0,13,23,11,8,7,3.428571429,3884.428571,36.42857143,3.285714286,0,0,0
20089643,69,69,1,465977,-252.2862502,69,0,15,31065.13333,175,502690777,11891,4481,98,112,576,212,209,15,11.66666667,792.7333333,298.7333333,38.4,104387,8698.916667,0
20089646,111,111,1,273366,137.9667406,111,50,13,21028.15385,192,257482131,44293,1267,43,100,343,92,677,13,14.76923077,3407.153846,97.46153846,26.38461538,51865,10373,0
20089647,26,26,1,1064944,30.23164504,26,43,15,70996.26667,3466,407850006,347302,1319,57,9,96,54,1615,15,231.0666667,23153.46667,87.93333333,6.4,0,0,0
20089660,6,6,1,37231,1.228626682,6,14,5,7446.2,106,1096161,872,228,0,5,24,7,76,5,21.2,174.4,45.6,4.8,0,0,0
20089666,21,18,1,746068,0.006085236,21,9,12,62172.33333,138,10176138,119811,116328,0,0,19,0,2,12,11.5,9984.25,9694,1.583333333,0,0,1
20089672,179,179,1,279651,-5.304554606,179,39,9,31072.33333,457,345483893,114208,3299,222,107,493,191,78,9,50.77777778,12689.77778,366.5555556,54.77777778,52892,4407.666667,0
20089691,3,4,1,92918,17.57139628,3,0,2,46459,9,462528,4386,7,0,0,7,4,0,2,4.5,2193,3.5,3.5,0,0,0
20089742,111,112,1,231502,11.96374545,111,11,15,15433.46667,295,182233589,32525,1595,188,46,367,144,78,15,19.66666667,2168.333333,106.3333333,24.46666667,3729,1243,0
20089773,15,16,1,136649,284.2476491,15,0,12,11387.41667,147,125361906,77083,1793,39,13,157,30,171,12,12.25,6423.583333,149.4166667,13.08333333,5949,1983,0
20089815,24,25,1,167261,-7.562354643,24,33,10,16726.1,141,31390143,2471,646,6,21,73,24,38,10,14.1,247.1,64.6,7.3,5964,1988,0
20089825,39,40,1,309710,1.948222531,39,0,11,28155.45455,198,179463842,23237,2377,78,28,264,71,29,11,18,2112.454545,216.0909091,24,38294,2735.285714,0
20089832,9,10,1,50526,11.64911135,9,0,6,8421,45,54562806,434,681,69,12,114,54,16,6,7.5,72.33333333,113.5,19,3300,3300,0
20089838,50,49,1,96331,90.66636908,50,0,12,8027.583333,89,16356264,21591,337,39,0,104,31,6,12,7.416666667,1799.25,28.08333333,8.666666667,0,0,0
20089847,76,76,1,432933,0.735356279,76,0,15,28862.2,398,365793991,65896,3567,244,175,610,187,123,15,26.53333333,4393.066667,237.8,40.66666667,42444,2652.75,0
20089855,67,67,1,260668,33.80482453,67,50,15,17377.86667,164,158321633,46192,1751,17,110,256,95,540,15,10.93333333,3079.466667,116.7333333,17.06666667,6605,1100.833333,0
20089885,137,136,1,332757,-18.23916852,137,0,15,22183.8,644,530525949,139544,5563,157,63,400,139,190,15,42.93333333,9302.933333,370.8666667,26.66666667,32666,6533.2,0
20089887,19,17,1,1094711,3.770338473,19,0,13,84208.53846,4071,1750599308,88940,19,0,8,21,8,1994,13,313.1538462,6841.538462,1.461538462,1.615384615,0,0,0
20089928,276,275,1,559297,-2.132646876,276,42,15,37286.46667,614,471431225,138245,5204,93,149,694,161,178,15,40.93333333,9216.333333,346.9333333,46.26666667,70465,3523.25,0
